event_id,timestamp,session_id,source_ip,destination_asset,protocol,port,action,bytes_out_mb,connection_count,unusual_protocol
FW_1688,2026-08-19 09:03:00,VPN_1866,10.20.11.146,OT_14,MODBUS,502,ALLOW,3.09,11,0
FW_1932,2026-08-19 09:36:00,VPN_0288,10.20.2.40,OT_07,MODBUS,502,ALLOW,4.41,13,0
FW_0485,2026-08-19 10:05:00,VPN_1994,10.20.7.248,OT_15,HTTPS,443,ALLOW,1.99,11,0
FW_0634,2026-08-19 10:06:00,VPN_1866,10.20.11.146,OT_14,SSH,22,ALLOW,2.45,4,0
FW_0569,2026-08-19 10:13:00,VPN_0937,10.20.7.159,OT_07,MODBUS,502,ALLOW,6.63,10,0
FW_1623,2026-08-19 10:53:00,VPN_0017,10.20.11.37,OT_11,MODBUS,502,ALLOW,2.72,6,0
FW_0538,2026-08-19 11:12:00,VPN_0017,10.20.11.37,OT_11,SSH,22,ALLOW,0.84,8,0
FW_1874,2026-08-19 11:54:00,VPN_0600,10.20.1.125,OT_15,MODBUS,502,ALLOW,1.18,6,0
FW_0434,2026-08-19 11:55:00,VPN_1845,10.20.11.148,OT_11,SSH,22,ALLOW,1.18,12,0
FW_1320,2026-08-19 13:12:00,VPN_1550,10.20.9.29,OT_02,SSH,22,ALLOW,5.99,11,0
FW_1498,2026-08-19 13:28:00,VPN_0887,198.51.100.199,OT_14,FTP,21,DENY,17.84,34,1
FW_0704,2026-08-19 13:50:00,VPN_1462,10.20.7.86,OT_08,HTTPS,443,ALLOW,11.51,6,0
FW_0282,2026-08-19 14:20:00,VPN_0887,198.51.100.199,OT_14,FTP,21,DENY,25.68,40,1
FW_1134,2026-08-19 14:21:00,VPN_0831,10.20.12.134,OT_02,MODBUS,502,ALLOW,0.76,7,0
FW_0556,2026-08-19 14:33:00,VPN_0140,10.20.12.186,OT_13,HTTPS,443,ALLOW,5.26,11,0
FW_0201,2026-08-19 14:59:00,VPN_1492,10.20.11.43,OT_14,MODBUS,502,ALLOW,5.23,8,0
FW_0953,2026-08-19 17:24:00,VPN_1731,10.20.6.53,OT_12,MODBUS,502,ALLOW,3.66,8,0
FW_0226,2026-08-19 17:40:00,VPN_1551,10.20.2.223,OT_10,MODBUS,502,ALLOW,5.35,8,0
FW_0194,2026-08-19 17:42:00,VPN_1968,10.20.11.34,OT_05,SSH,22,ALLOW,2.4,5,0
FW_0832,2026-08-19 17:44:00,VPN_1968,10.20.11.34,OT_05,MODBUS,502,ALLOW,6.04,7,0
FW_0732,2026-08-19 17:49:00,VPN_0324,10.20.9.9,OT_13,TELNET,23,ALLOW,0.92,14,1
FW_1993,2026-08-19 18:13:00,VPN_1062,10.20.2.172,OT_15,MODBUS,502,ALLOW,0.9,7,0
FW_0835,2026-08-19 18:22:00,VPN_1731,10.20.6.53,OT_12,MODBUS,502,ALLOW,3.38,5,0
FW_0897,2026-08-19 18:47:00,VPN_0505,10.20.1.205,OT_14,MODBUS,502,ALLOW,3.54,6,0
FW_1704,2026-08-19 19:20:00,VPN_1062,10.20.2.172,OT_15,MODBUS,502,ALLOW,3.44,9,0
FW_0378,2026-08-19 19:58:00,VPN_0527,198.51.100.227,OT_12,HTTPS,443,ALLOW,47.19,26,0
FW_1512,2026-08-19 20:20:00,VPN_0169,10.20.7.52,OT_07,SSH,22,ALLOW,7.51,13,0
FW_1522,2026-08-19 20:25:00,VPN_0508,10.20.6.137,OT_10,MODBUS,502,ALLOW,0.92,9,0
FW_0106,2026-08-19 20:38:00,VPN_0508,10.20.6.137,OT_10,HTTPS,443,ALLOW,3.99,7,0
FW_0087,2026-08-19 21:10:00,VPN_0508,10.20.6.137,OT_10,SSH,22,ALLOW,2.26,13,0
FW_1383,2026-08-19 22:06:00,VPN_1332,10.20.9.158,OT_14,RDP,3389,ALLOW,3.82,8,0
FW_0889,2026-08-19 23:23:00,VPN_1493,10.20.9.158,OT_01,MODBUS,502,ALLOW,0.78,7,0
FW_1928,2026-08-20 00:51:00,VPN_1269,10.20.7.179,OT_15,MODBUS,502,ALLOW,6.64,6,0
FW_1388,2026-08-20 02:02:00,VPN_0016,10.20.2.187,OT_06,RDP,3389,ALLOW,16.85,7,0
FW_1668,2026-08-20 02:49:00,VPN_0739,10.20.2.78,OT_10,MODBUS,502,ALLOW,8.96,8,0
FW_1553,2026-08-20 03:01:00,VPN_1406,10.20.10.57,OT_06,MODBUS,502,ALLOW,0.66,13,0
FW_1179,2026-08-20 03:05:00,VPN_1341,10.20.10.23,OT_01,HTTPS,443,ALLOW,1.53,7,0
FW_1820,2026-08-20 03:27:00,VPN_1536,10.20.1.230,OT_14,MODBUS,502,ALLOW,2.19,6,0
FW_0503,2026-08-20 03:39:00,VPN_0739,10.20.2.78,OT_10,HTTPS,443,ALLOW,3.87,7,0
FW_0468,2026-08-20 03:43:00,VPN_0739,10.20.2.78,OT_10,SSH,22,ALLOW,4.67,9,0
FW_1902,2026-08-20 04:19:00,VPN_0158,10.20.2.56,OT_06,MODBUS,502,ALLOW,4.43,9,0
FW_1108,2026-08-20 04:34:00,VPN_0158,10.20.2.56,OT_06,HTTPS,443,ALLOW,4.76,8,0
FW_0043,2026-08-20 04:41:00,VPN_1698,198.51.100.98,OT_01,FTP,21,ALLOW,39.52,34,1
FW_1780,2026-08-20 05:09:00,VPN_0752,10.20.9.229,OT_12,MODBUS,502,ALLOW,4.45,5,0
FW_1419,2026-08-20 05:10:00,VPN_1746,10.20.7.57,OT_07,MODBUS,502,ALLOW,1.61,7,0
FW_1131,2026-08-20 05:28:00,VPN_1857,10.20.7.33,OT_14,RDP,3389,ALLOW,10.23,9,0
FW_1206,2026-08-20 05:31:00,VPN_1746,10.20.7.57,OT_07,MODBUS,502,ALLOW,2.18,13,0
FW_1446,2026-08-20 05:45:00,VPN_1746,10.20.7.57,OT_07,MODBUS,502,ALLOW,1.39,7,0
FW_0736,2026-08-20 05:45:00,VPN_1746,10.20.7.57,OT_07,MODBUS,502,ALLOW,5.8,3,0
FW_0936,2026-08-20 06:07:00,VPN_1857,10.20.7.33,OT_14,MODBUS,502,ALLOW,1.81,8,0
FW_0902,2026-08-20 06:08:00,VPN_1857,10.20.7.33,OT_14,MODBUS,502,ALLOW,4.76,8,0
FW_0024,2026-08-20 06:11:00,VPN_1395,10.20.9.238,OT_03,HTTPS,443,ALLOW,11.54,4,0
FW_0279,2026-08-20 06:18:00,VPN_0984,10.20.6.143,OT_14,MODBUS,502,ALLOW,4.34,11,0
FW_1562,2026-08-20 06:19:00,VPN_1746,10.20.7.57,OT_07,HTTPS,443,ALLOW,3.92,6,0
FW_1845,2026-08-20 06:48:00,VPN_0984,10.20.6.143,OT_14,MODBUS,502,ALLOW,2.75,7,0
FW_1025,2026-08-20 07:39:00,VPN_0990,10.20.8.27,OT_15,MODBUS,502,ALLOW,7.76,4,0
FW_1274,2026-08-20 09:52:00,VPN_1636,10.20.11.185,OT_08,SSH,22,ALLOW,1.04,8,0
FW_0500,2026-08-20 11:19:00,VPN_1459,10.20.8.225,OT_07,MODBUS,502,ALLOW,3.08,4,0
FW_1158,2026-08-20 11:22:00,VPN_0732,10.20.3.185,OT_05,MODBUS,502,ALLOW,9.18,6,0
FW_1172,2026-08-20 11:41:00,VPN_1459,10.20.8.225,OT_07,MODBUS,502,ALLOW,0.6,8,0
FW_1927,2026-08-20 11:44:00,VPN_1779,10.20.6.169,OT_05,MODBUS,502,ALLOW,15.21,5,0
FW_1066,2026-08-20 11:48:00,VPN_0399,10.20.11.128,OT_01,SSH,22,ALLOW,3.35,6,0
FW_0504,2026-08-20 12:05:00,VPN_1005,10.20.12.14,OT_13,SSH,22,ALLOW,13.81,6,0
FW_0545,2026-08-20 13:08:00,VPN_1005,10.20.12.14,OT_13,MODBUS,502,ALLOW,4.62,6,0
FW_1873,2026-08-20 13:48:00,VPN_0488,10.20.9.24,OT_04,HTTPS,443,ALLOW,5.17,11,0
FW_1826,2026-08-20 14:32:00,VPN_0736,10.20.5.87,OT_05,TELNET,23,DENY,1.69,12,1
FW_0264,2026-08-20 14:32:00,VPN_0488,10.20.9.24,OT_04,HTTPS,443,ALLOW,11.15,9,0
FW_0560,2026-08-20 15:27:00,VPN_0687,10.20.3.24,OT_02,SMB,445,DENY,1.39,5,1
FW_0505,2026-08-20 15:41:00,VPN_0687,10.20.3.24,OT_02,MODBUS,502,ALLOW,1.08,10,0
FW_1958,2026-08-20 16:00:00,VPN_0107,198.51.100.114,OT_04,SMB,445,DENY,11.5,42,1
FW_1365,2026-08-20 16:12:00,VPN_0585,10.20.2.43,OT_07,MODBUS,502,ALLOW,3.0,5,0
FW_1788,2026-08-20 16:14:00,VPN_0107,198.51.100.114,OT_04,FTP,21,DENY,11.92,40,1
FW_1572,2026-08-20 16:45:00,VPN_0107,198.51.100.114,OT_04,SMB,445,ALLOW,20.57,39,1
FW_0064,2026-08-20 16:54:00,VPN_1823,10.20.1.38,OT_01,MODBUS,502,ALLOW,7.6,6,0
FW_1727,2026-08-20 17:10:00,VPN_1038,10.20.4.246,OT_06,SSH,22,ALLOW,5.16,8,0
FW_1817,2026-08-20 17:12:00,VPN_1038,10.20.4.246,OT_06,MODBUS,502,ALLOW,6.6,7,0
FW_1057,2026-08-20 17:16:00,VPN_1823,10.20.1.38,OT_01,MODBUS,502,ALLOW,3.44,11,0
FW_1569,2026-08-20 18:15:00,VPN_1719,10.20.6.128,OT_05,SSH,22,ALLOW,2.37,9,0
FW_0417,2026-08-20 18:58:00,VPN_1715,10.20.10.153,OT_15,MODBUS,502,ALLOW,7.04,8,0
FW_1323,2026-08-20 19:03:00,VPN_1075,10.20.11.106,OT_14,MODBUS,502,ALLOW,9.44,7,0
FW_1965,2026-08-20 19:21:00,VPN_1719,10.20.6.128,OT_05,MODBUS,502,ALLOW,0.49,6,0
FW_1063,2026-08-20 19:39:00,VPN_1075,10.20.11.106,OT_14,HTTPS,443,ALLOW,2.46,9,0
FW_0459,2026-08-20 19:49:00,VPN_1715,10.20.10.153,OT_15,HTTPS,443,ALLOW,1.74,5,0
FW_0120,2026-08-20 19:52:00,VPN_0043,10.20.5.129,OT_07,MODBUS,502,ALLOW,3.27,6,0
FW_0770,2026-08-20 19:55:00,VPN_0313,10.20.10.172,OT_01,MODBUS,502,ALLOW,0.45,14,0
FW_1648,2026-08-20 19:59:00,VPN_1379,10.20.2.157,OT_14,MODBUS,502,ALLOW,1.7,12,0
FW_1948,2026-08-20 20:28:00,VPN_0313,10.20.10.172,OT_01,SSH,22,ALLOW,17.04,5,0
FW_1243,2026-08-20 20:31:00,VPN_0313,10.20.10.172,OT_01,HTTPS,443,ALLOW,2.88,12,0
FW_0786,2026-08-20 20:34:00,VPN_0490,10.20.6.91,OT_04,RDP,3389,ALLOW,4.89,7,0
FW_1918,2026-08-20 20:49:00,VPN_0490,10.20.6.91,OT_04,MODBUS,502,ALLOW,3.64,11,0
FW_0945,2026-08-20 22:12:00,VPN_1835,10.20.5.191,OT_11,HTTPS,443,ALLOW,0.82,11,0
FW_0304,2026-08-20 22:13:00,VPN_1781,10.20.3.79,OT_01,RDP,3389,ALLOW,4.44,12,0
FW_0089,2026-08-20 22:25:00,VPN_1992,198.51.100.172,OT_13,MODBUS,502,ALLOW,36.72,33,0
FW_0458,2026-08-20 22:37:00,VPN_1606,10.20.10.148,OT_09,HTTPS,443,ALLOW,23.36,6,0
FW_0800,2026-08-20 22:44:00,VPN_1606,10.20.10.148,OT_09,MODBUS,502,ALLOW,6.22,6,0
FW_1957,2026-08-20 22:46:00,VPN_0669,10.20.3.71,OT_13,HTTPS,443,ALLOW,4.85,3,0
FW_1691,2026-08-20 23:16:00,VPN_0138,198.51.100.167,OT_01,HTTPS,443,ALLOW,18.17,41,0
FW_0859,2026-08-20 23:32:00,VPN_1992,198.51.100.172,OT_13,SSH,22,ALLOW,28.55,33,0
FW_0780,2026-08-20 23:41:00,VPN_1321,10.20.9.21,OT_09,MODBUS,502,ALLOW,2.46,6,0
FW_0523,2026-08-20 23:45:00,VPN_1606,10.20.10.148,OT_09,MODBUS,502,ALLOW,1.03,5,0
FW_0565,2026-08-21 00:51:00,VPN_1639,10.20.9.14,OT_04,HTTPS,443,ALLOW,4.67,11,0
FW_0440,2026-08-21 01:15:00,VPN_1639,10.20.9.14,OT_04,HTTPS,443,ALLOW,5.47,9,0
FW_0016,2026-08-21 01:18:00,VPN_1639,10.20.9.14,OT_04,MODBUS,502,ALLOW,3.51,7,0
FW_1919,2026-08-21 01:26:00,VPN_0190,10.20.12.127,OT_12,MODBUS,502,ALLOW,1.05,8,0
FW_0403,2026-08-21 01:47:00,VPN_0067,10.20.5.92,OT_12,RDP,3389,ALLOW,8.92,7,0
FW_1640,2026-08-21 01:48:00,VPN_0067,10.20.5.92,OT_12,MODBUS,502,ALLOW,1.42,5,0
FW_0876,2026-08-21 02:35:00,VPN_0090,10.20.6.181,OT_10,MODBUS,502,ALLOW,4.55,9,0
FW_0167,2026-08-21 03:00:00,VPN_0378,10.20.7.234,OT_13,MODBUS,502,ALLOW,3.14,11,0
FW_1386,2026-08-21 03:26:00,VPN_1923,10.20.2.169,OT_06,HTTPS,443,ALLOW,1.05,6,0
FW_0159,2026-08-21 03:35:00,VPN_0090,10.20.6.181,OT_10,HTTPS,443,ALLOW,2.98,8,0
FW_0937,2026-08-21 03:52:00,VPN_1922,10.20.10.92,OT_05,HTTPS,443,ALLOW,20.98,4,0
FW_0760,2026-08-21 03:59:00,VPN_1657,10.20.8.198,OT_06,MODBUS,502,ALLOW,1.18,8,0
FW_1794,2026-08-21 04:05:00,VPN_0706,10.20.10.214,OT_02,HTTPS,443,ALLOW,3.97,7,0
FW_1551,2026-08-21 04:10:00,VPN_1922,10.20.10.92,OT_05,MODBUS,502,ALLOW,5.2,3,0
FW_0406,2026-08-21 05:33:00,VPN_0706,10.20.10.214,OT_02,MODBUS,502,ALLOW,9.6,8,0
FW_1168,2026-08-21 05:51:00,VPN_1215,10.20.8.193,OT_13,MODBUS,502,ALLOW,1.08,7,0
FW_1721,2026-08-21 07:03:00,VPN_0481,10.20.10.195,OT_15,MODBUS,502,ALLOW,3.21,5,0
FW_1605,2026-08-21 07:09:00,VPN_0094,10.20.5.140,OT_13,FTP,21,ALLOW,2.01,8,1
FW_0983,2026-08-21 07:27:00,VPN_1494,10.20.6.44,OT_15,HTTPS,443,ALLOW,3.16,5,0
FW_0825,2026-08-21 07:28:00,VPN_0481,10.20.10.195,OT_15,HTTPS,443,ALLOW,6.45,10,0
FW_1376,2026-08-21 07:29:00,VPN_0339,10.20.3.36,OT_06,HTTPS,443,ALLOW,3.01,6,0
FW_1587,2026-08-21 07:41:00,VPN_1208,10.20.8.116,OT_03,HTTPS,443,ALLOW,0.53,11,0
FW_1367,2026-08-21 07:55:00,VPN_0956,10.20.6.66,OT_07,MODBUS,502,ALLOW,1.12,8,0
FW_0143,2026-08-21 08:12:00,VPN_0956,10.20.6.66,OT_07,RDP,3389,ALLOW,3.14,4,0
FW_1754,2026-08-21 08:45:00,VPN_0956,10.20.6.66,OT_07,SSH,22,ALLOW,1.04,11,0
FW_0788,2026-08-21 09:25:00,VPN_0948,10.20.4.41,OT_12,MODBUS,502,ALLOW,4.36,4,0
FW_0294,2026-08-21 09:28:00,VPN_0012,10.20.9.47,OT_09,MODBUS,502,ALLOW,3.22,9,0
FW_1660,2026-08-21 09:34:00,VPN_1280,10.20.5.64,OT_01,MODBUS,502,ALLOW,4.8,8,0
FW_0072,2026-08-21 09:35:00,VPN_1980,10.20.4.210,OT_12,HTTPS,443,ALLOW,4.68,8,0
FW_1801,2026-08-21 10:25:00,VPN_1280,10.20.5.64,OT_01,MODBUS,502,ALLOW,9.01,11,0
FW_1628,2026-08-21 10:46:00,VPN_0413,10.20.4.127,OT_03,HTTPS,443,ALLOW,2.19,4,0
FW_1657,2026-08-21 11:01:00,VPN_0482,10.20.10.28,OT_01,SSH,22,ALLOW,1.78,16,0
FW_0602,2026-08-21 11:13:00,VPN_1913,198.51.100.144,OT_04,MODBUS,502,ALLOW,43.98,47,0
FW_1528,2026-08-21 11:41:00,VPN_0413,10.20.4.127,OT_03,MODBUS,502,ALLOW,8.86,8,0
FW_0501,2026-08-21 11:44:00,VPN_1876,10.20.4.242,OT_11,MODBUS,502,ALLOW,2.84,4,0
FW_0119,2026-08-21 12:34:00,VPN_0266,10.20.8.247,OT_04,MODBUS,502,ALLOW,3.97,5,0
FW_0007,2026-08-21 13:08:00,VPN_0341,10.20.2.111,OT_15,RDP,3389,ALLOW,8.13,9,0
FW_0659,2026-08-21 13:33:00,VPN_0341,10.20.2.111,OT_15,MODBUS,502,ALLOW,1.13,6,0
FW_0345,2026-08-21 14:05:00,VPN_1337,10.20.9.154,OT_07,MODBUS,502,ALLOW,0.71,11,0
FW_0060,2026-08-21 14:37:00,VPN_1366,10.20.1.42,OT_06,MODBUS,502,ALLOW,7.82,3,0
FW_0029,2026-08-21 15:12:00,VPN_0623,10.20.11.209,OT_15,HTTPS,443,ALLOW,0.44,12,0
FW_0534,2026-08-21 15:15:00,VPN_1275,198.51.100.180,OT_01,FTP,21,DENY,29.21,34,1
FW_0439,2026-08-21 15:46:00,VPN_1307,10.20.9.47,OT_15,MODBUS,502,ALLOW,6.24,8,0
FW_1614,2026-08-21 16:06:00,VPN_0083,10.20.8.135,OT_11,MODBUS,502,ALLOW,18.89,6,0
FW_0774,2026-08-21 16:34:00,VPN_0083,10.20.8.135,OT_11,MODBUS,502,ALLOW,0.33,5,0
FW_0508,2026-08-21 16:52:00,VPN_1726,10.20.4.107,OT_13,MODBUS,502,ALLOW,1.68,6,0
FW_1539,2026-08-21 16:54:00,VPN_0039,10.20.8.153,OT_05,SSH,22,ALLOW,3.75,13,0
FW_1889,2026-08-21 17:40:00,VPN_1437,10.20.9.42,OT_05,MODBUS,502,ALLOW,1.31,9,0
FW_1164,2026-08-21 17:44:00,VPN_1014,10.20.1.141,OT_14,MODBUS,502,ALLOW,11.72,10,0
FW_0280,2026-08-21 18:00:00,VPN_0142,10.20.6.91,OT_13,MODBUS,502,ALLOW,4.71,6,0
FW_1716,2026-08-21 18:00:00,VPN_0913,10.20.1.235,OT_13,MODBUS,502,ALLOW,5.3,8,0
FW_1416,2026-08-21 18:11:00,VPN_1014,10.20.1.141,OT_14,MODBUS,502,ALLOW,12.03,12,0
FW_0113,2026-08-21 18:12:00,VPN_1437,10.20.9.42,OT_05,MODBUS,502,ALLOW,2.19,8,0
FW_0891,2026-08-21 18:33:00,VPN_1014,10.20.1.141,OT_14,HTTPS,443,ALLOW,2.56,10,0
FW_1453,2026-08-21 19:03:00,VPN_1747,10.20.12.56,OT_01,MODBUS,502,ALLOW,8.22,5,0
FW_0646,2026-08-21 19:44:00,VPN_0400,10.20.3.56,OT_13,HTTPS,443,ALLOW,0.93,7,0
FW_0810,2026-08-21 19:55:00,VPN_0096,10.20.5.166,OT_12,MODBUS,502,ALLOW,2.66,11,0
FW_0414,2026-08-21 19:57:00,VPN_0400,10.20.3.56,OT_13,HTTPS,443,ALLOW,2.14,7,0
FW_0672,2026-08-21 20:00:00,VPN_0096,10.20.5.166,OT_12,MODBUS,502,ALLOW,1.98,5,0
FW_1771,2026-08-21 20:01:00,VPN_0096,10.20.5.166,OT_12,MODBUS,502,ALLOW,3.01,9,0
FW_0532,2026-08-21 20:01:00,VPN_0577,10.20.7.57,OT_11,HTTPS,443,ALLOW,7.63,6,0
FW_1142,2026-08-21 20:26:00,VPN_1147,10.20.4.168,OT_02,MODBUS,502,ALLOW,3.66,8,0
FW_1444,2026-08-21 20:34:00,VPN_0096,10.20.5.166,OT_12,HTTPS,443,ALLOW,2.39,7,0
FW_0507,2026-08-21 21:37:00,VPN_0353,10.20.10.178,OT_13,MODBUS,502,ALLOW,2.74,10,0
FW_0193,2026-08-21 21:53:00,VPN_0164,10.20.1.218,OT_09,MODBUS,502,ALLOW,4.3,12,0
FW_0933,2026-08-21 21:56:00,VPN_0164,10.20.1.218,OT_09,HTTPS,443,ALLOW,8.33,8,0
FW_1773,2026-08-21 21:57:00,VPN_0269,10.20.8.114,OT_08,MODBUS,502,ALLOW,1.6,12,0
FW_1250,2026-08-21 22:03:00,VPN_0353,10.20.10.178,OT_13,MODBUS,502,ALLOW,2.43,3,0
FW_1563,2026-08-21 22:06:00,VPN_1375,10.20.9.160,OT_10,HTTPS,443,ALLOW,2.23,10,0
FW_0982,2026-08-21 22:31:00,VPN_0164,10.20.1.218,OT_09,MODBUS,502,ALLOW,9.88,10,0
FW_0202,2026-08-21 22:32:00,VPN_0025,10.20.9.135,OT_01,MODBUS,502,ALLOW,7.31,13,0
FW_0711,2026-08-21 22:40:00,VPN_0269,10.20.8.114,OT_08,HTTPS,443,ALLOW,6.08,5,0
FW_1325,2026-08-21 23:00:00,VPN_1375,10.20.9.160,OT_10,RDP,3389,ALLOW,3.51,7,0
FW_1496,2026-08-21 23:08:00,VPN_0676,10.20.12.31,OT_05,RDP,3389,ALLOW,2.05,14,0
FW_1559,2026-08-21 23:09:00,VPN_0977,10.20.6.27,OT_06,SSH,22,ALLOW,2.47,5,0
FW_1418,2026-08-21 23:26:00,VPN_1119,10.20.12.145,OT_01,MODBUS,502,ALLOW,3.32,7,0
FW_0175,2026-08-21 23:44:00,VPN_0933,10.20.9.21,OT_14,MODBUS,502,ALLOW,0.41,8,0
FW_1028,2026-08-22 01:56:00,VPN_1678,10.20.8.209,OT_10,MODBUS,502,ALLOW,7.51,8,0
FW_1703,2026-08-22 03:10:00,VPN_0551,10.20.4.51,OT_10,MODBUS,502,ALLOW,2.5,7,0
FW_1267,2026-08-22 03:16:00,VPN_0915,10.20.1.63,OT_09,SSH,22,ALLOW,3.29,11,0
FW_0849,2026-08-22 03:41:00,VPN_0551,10.20.4.51,OT_10,HTTPS,443,ALLOW,1.08,10,0
FW_0581,2026-08-22 04:16:00,VPN_0703,10.20.4.199,OT_06,SMB,445,ALLOW,6.55,8,1
FW_0542,2026-08-22 04:20:00,VPN_1499,10.20.5.181,OT_09,HTTPS,443,ALLOW,1.57,6,0
FW_0952,2026-08-22 04:27:00,VPN_0211,10.20.5.123,OT_13,HTTPS,443,ALLOW,3.61,8,0
FW_0444,2026-08-22 04:55:00,VPN_1499,10.20.5.181,OT_09,MODBUS,502,ALLOW,9.25,8,0
FW_1288,2026-08-22 05:01:00,VPN_0917,10.20.5.246,OT_10,MODBUS,502,ALLOW,1.19,7,0
FW_0321,2026-08-22 05:03:00,VPN_0703,10.20.4.199,OT_06,MODBUS,502,ALLOW,4.22,8,0
FW_1208,2026-08-22 05:49:00,VPN_0564,10.20.1.45,OT_02,MODBUS,502,ALLOW,1.45,4,0
FW_0160,2026-08-22 05:54:00,VPN_0267,10.20.6.221,OT_11,SSH,22,ALLOW,2.63,6,0
FW_1540,2026-08-22 06:04:00,VPN_1409,10.20.7.81,OT_09,MODBUS,502,ALLOW,6.23,7,0
FW_1432,2026-08-22 06:12:00,VPN_1409,10.20.7.81,OT_09,MODBUS,502,ALLOW,3.68,6,0
FW_0059,2026-08-22 06:28:00,VPN_0168,10.20.3.150,OT_02,MODBUS,502,ALLOW,14.62,11,0
FW_1254,2026-08-22 06:51:00,VPN_1387,10.20.7.15,OT_09,RDP,3389,ALLOW,2.17,6,0
FW_0232,2026-08-22 07:05:00,VPN_0267,10.20.6.221,OT_11,TELNET,23,DENY,5.7,10,1
FW_0804,2026-08-22 07:17:00,VPN_0061,10.20.5.145,OT_04,FTP,21,ALLOW,16.32,7,1
FW_0115,2026-08-22 07:21:00,VPN_1409,10.20.7.81,OT_09,HTTPS,443,ALLOW,4.78,8,0
FW_0873,2026-08-22 07:43:00,VPN_1245,10.20.9.247,OT_13,HTTPS,443,ALLOW,3.71,10,0
FW_0446,2026-08-22 08:14:00,VPN_1666,10.20.9.53,OT_06,MODBUS,502,ALLOW,3.58,7,0
FW_1368,2026-08-22 08:18:00,VPN_1245,10.20.9.247,OT_13,MODBUS,502,ALLOW,7.08,7,0
FW_0904,2026-08-22 08:32:00,VPN_0678,10.20.1.157,OT_12,MODBUS,502,ALLOW,0.97,9,0
FW_1090,2026-08-22 08:52:00,VPN_1666,10.20.9.53,OT_06,HTTPS,443,ALLOW,0.95,8,0
FW_0494,2026-08-22 09:15:00,VPN_0893,10.20.7.244,OT_10,MODBUS,502,ALLOW,1.08,3,0
FW_0293,2026-08-22 09:16:00,VPN_1593,10.20.8.176,OT_10,HTTPS,443,ALLOW,0.86,7,0
FW_1241,2026-08-22 09:37:00,VPN_1345,10.20.12.14,OT_03,HTTPS,443,ALLOW,1.6,8,0
FW_0947,2026-08-22 09:45:00,VPN_1593,10.20.8.176,OT_10,RDP,3389,ALLOW,6.08,13,0
FW_0429,2026-08-22 09:54:00,VPN_1593,10.20.8.176,OT_10,MODBUS,502,ALLOW,3.62,9,0
FW_0969,2026-08-22 10:16:00,VPN_0310,10.20.4.82,OT_15,MODBUS,502,ALLOW,9.23,8,0
FW_1822,2026-08-22 10:18:00,VPN_1593,10.20.8.176,OT_10,SSH,22,ALLOW,5.15,11,0
FW_1302,2026-08-22 10:22:00,VPN_0587,10.20.6.9,OT_06,HTTPS,443,ALLOW,2.83,11,0
FW_1470,2026-08-22 10:32:00,VPN_1029,10.20.10.180,OT_13,MODBUS,502,ALLOW,8.76,8,0
FW_0651,2026-08-22 10:38:00,VPN_0587,10.20.6.9,OT_06,HTTPS,443,ALLOW,4.13,11,0
FW_0121,2026-08-22 11:38:00,VPN_1253,10.20.3.237,OT_15,SSH,22,ALLOW,1.46,10,0
FW_1299,2026-08-22 11:47:00,VPN_1029,10.20.10.180,OT_13,MODBUS,502,ALLOW,3.14,9,0
FW_1251,2026-08-22 11:58:00,VPN_0978,10.20.7.55,OT_13,RDP,3389,ALLOW,1.27,8,0
FW_1931,2026-08-22 11:59:00,VPN_1253,10.20.3.237,OT_15,SSH,22,ALLOW,6.46,6,0
FW_1916,2026-08-22 12:16:00,VPN_1234,10.20.1.129,OT_06,HTTPS,443,ALLOW,25.1,7,0
FW_0374,2026-08-22 12:17:00,VPN_0890,10.20.5.219,OT_03,HTTPS,443,ALLOW,13.01,8,0
FW_1597,2026-08-22 12:20:00,VPN_1253,10.20.3.237,OT_15,MODBUS,502,ALLOW,1.15,6,0
FW_1637,2026-08-22 13:07:00,VPN_0841,10.20.7.103,OT_11,SSH,22,ALLOW,2.27,11,0
FW_1636,2026-08-22 13:27:00,VPN_1971,10.20.9.206,OT_11,SSH,22,ALLOW,2.69,4,0
FW_0645,2026-08-22 13:31:00,VPN_0890,10.20.5.219,OT_03,MODBUS,502,ALLOW,1.57,10,0
FW_1700,2026-08-22 13:40:00,VPN_1218,10.20.1.186,OT_08,MODBUS,502,ALLOW,3.78,8,0
FW_0871,2026-08-22 13:57:00,VPN_1653,10.20.1.175,OT_11,MODBUS,502,ALLOW,3.35,8,0
FW_1233,2026-08-22 14:02:00,VPN_0840,10.20.4.50,OT_07,HTTPS,443,ALLOW,3.04,8,0
FW_0261,2026-08-22 14:33:00,VPN_1218,10.20.1.186,OT_08,HTTPS,443,ALLOW,1.41,10,0
FW_0637,2026-08-22 14:35:00,VPN_1218,10.20.1.186,OT_08,MODBUS,502,ALLOW,2.27,6,0
FW_1364,2026-08-22 15:04:00,VPN_1653,10.20.1.175,OT_11,MODBUS,502,ALLOW,3.67,7,0
FW_0595,2026-08-22 15:08:00,VPN_1653,10.20.1.175,OT_11,SSH,22,ALLOW,8.89,11,0
FW_1218,2026-08-22 15:12:00,VPN_1653,10.20.1.175,OT_11,MODBUS,502,ALLOW,1.2,5,0
FW_0442,2026-08-22 17:58:00,VPN_1647,10.20.1.29,OT_09,MODBUS,502,ALLOW,8.42,9,0
