session_id,timestamp,vendor_id,user_id,source_ip,device_id,geo_region,login_result,mfa_used,duration_min,bytes_out_mb,asset_id,off_hours,new_device,failed_attempts,unusual_asset,label_suspicious
VPN_0317,2026-08-10 11:32:00,VENDOR_04,USER_04,10.20.4.49,DEV_04_A,Windhoek,SUCCESS,1,16.1,4.67,OT_01,0,0,1,0,0
VPN_0312,2026-08-10 11:59:00,VENDOR_09,USER_09,10.20.9.127,DEV_09_A,Windhoek,SUCCESS,1,21.8,4.33,OT_06,0,0,0,0,0
VPN_0254,2026-08-10 12:04:00,VENDOR_01,USER_01,10.20.1.92,DEV_01_A,Windhoek,SUCCESS,1,22.9,4.83,OT_03,0,0,0,0,0
VPN_0454,2026-08-10 12:34:00,VENDOR_01,USER_01,10.20.1.179,DEV_01_A,Windhoek,SUCCESS,1,34.7,1.81,OT_05,0,0,1,0,0
VPN_0980,2026-08-10 12:52:00,VENDOR_10,USER_10,10.20.10.71,DEV_10_A,Erongo,SUCCESS,1,23.3,3.42,OT_10,0,0,1,0,0
VPN_0710,2026-08-10 14:07:00,VENDOR_07,USER_07,10.20.7.15,DEV_07_A,Erongo,SUCCESS,1,16.1,5.23,OT_03,0,0,0,0,0
VPN_1441,2026-08-10 14:07:00,VENDOR_07,USER_07,10.20.7.83,DEV_07_A,Windhoek,SUCCESS,1,50.7,2.67,OT_08,0,0,0,0,0
VPN_1135,2026-08-10 14:24:00,VENDOR_05,USER_05,10.20.5.111,DEV_05_A,Windhoek,SUCCESS,1,32.9,1.46,OT_11,0,0,1,0,0
VPN_1351,2026-08-10 14:56:00,VENDOR_11,USER_11,10.20.11.43,DEV_11_A,Erongo,SUCCESS,1,29.9,3.63,OT_05,0,0,1,0,0
VPN_0693,2026-08-10 15:07:00,VENDOR_10,USER_10,10.20.10.232,DEV_10_A,Erongo,SUCCESS,1,26.4,9.07,OT_04,0,0,0,0,1
VPN_1836,2026-08-10 15:22:00,VENDOR_02,USER_02,10.20.2.5,DEV_02_A,Windhoek,SUCCESS,1,47.4,32.62,OT_04,0,0,0,0,1
VPN_1263,2026-08-10 15:24:00,VENDOR_10,USER_10,10.20.10.136,DEV_10_A,Windhoek,SUCCESS,1,22.9,4.39,OT_13,0,0,0,0,0
VPN_1934,2026-08-10 15:36:00,VENDOR_01,USER_01,10.20.1.102,DEV_01_A,Windhoek,SUCCESS,1,34.7,9.6,OT_05,0,0,1,0,0
VPN_0614,2026-08-10 15:46:00,VENDOR_09,USER_09,10.20.9.219,DEV_09_A,Windhoek,SUCCESS,1,41.5,1.66,OT_07,0,0,0,0,0
VPN_1999,2026-08-10 16:22:00,VENDOR_11,USER_11,10.20.11.155,DEV_11_A,Windhoek,SUCCESS,1,24.7,4.8,OT_06,0,0,1,0,0
VPN_0952,2026-08-10 16:30:00,VENDOR_06,USER_06,10.20.6.181,DEV_06_A,Windhoek,SUCCESS,1,26.1,5.92,OT_01,0,0,0,0,0
VPN_1667,2026-08-10 16:54:00,VENDOR_06,USER_06,10.20.6.134,DEV_06_A,Windhoek,SUCCESS,1,7.5,8.07,OT_10,0,0,1,0,0
VPN_1907,2026-08-10 16:57:00,VENDOR_08,USER_08,10.20.8.114,DEV_08_A,Windhoek,SUCCESS,1,29.7,6.14,OT_08,0,0,0,0,0
VPN_0405,2026-08-10 16:57:00,VENDOR_05,USER_05,10.20.5.164,DEV_05_A,Windhoek,FAIL,1,31.5,2.98,OT_05,0,0,0,0,0
VPN_1114,2026-08-10 16:58:00,VENDOR_05,USER_05,10.20.5.30,DEV_05_A,Windhoek,SUCCESS,1,26.9,8.3,OT_11,0,0,1,0,0
VPN_1503,2026-08-10 17:17:00,VENDOR_06,USER_06,10.20.6.17,DEV_06_A,Erongo,SUCCESS,1,27.1,3.72,OT_06,0,0,0,0,0
VPN_0230,2026-08-10 17:39:00,VENDOR_10,USER_10,10.20.10.146,DEV_10_A,Windhoek,SUCCESS,1,25.9,4.39,OT_02,0,0,0,0,0
VPN_1964,2026-08-10 18:25:00,VENDOR_11,USER_11,198.51.100.87,DEV_EXT_748,Unknown,SUCCESS,0,148.1,28.4,OT_14,0,1,11,1,1
VPN_0910,2026-08-10 18:34:00,VENDOR_02,USER_02,10.20.2.9,DEV_02_A,Windhoek,SUCCESS,1,43.0,3.18,OT_12,0,0,0,0,0
VPN_1256,2026-08-10 18:55:00,VENDOR_02,USER_02,10.20.2.162,DEV_02_A,Windhoek,SUCCESS,1,26.3,10.43,OT_02,0,0,0,0,0
VPN_1454,2026-08-10 19:11:00,VENDOR_10,USER_10,10.20.10.65,DEV_10_A,Windhoek,SUCCESS,1,24.2,3.51,OT_09,0,0,0,0,0
VPN_0239,2026-08-10 19:41:00,VENDOR_07,USER_07,10.20.7.218,DEV_07_A,Windhoek,SUCCESS,1,31.0,7.76,OT_15,0,0,0,0,0
VPN_1105,2026-08-10 19:44:00,VENDOR_08,USER_08,10.20.8.148,DEV_08_A,Windhoek,SUCCESS,1,44.9,11.26,OT_15,0,0,0,0,0
VPN_0367,2026-08-10 20:16:00,VENDOR_03,USER_03,10.20.3.219,DEV_03_A,Windhoek,SUCCESS,1,18.5,2.43,OT_11,1,0,0,0,0
VPN_0625,2026-08-10 20:52:00,VENDOR_04,USER_04,198.51.100.33,DEV_EXT_596,Outside Namibia,SUCCESS,0,113.8,68.88,OT_03,1,1,2,1,1
VPN_0213,2026-08-10 21:03:00,VENDOR_07,USER_07,10.20.7.247,DEV_07_A,Windhoek,SUCCESS,1,9.2,6.6,OT_14,1,0,1,1,0
VPN_1984,2026-08-10 21:20:00,VENDOR_06,USER_06,10.20.6.188,DEV_06_A,Windhoek,SUCCESS,1,18.5,4.08,OT_07,1,0,0,0,0
VPN_0550,2026-08-10 21:25:00,VENDOR_10,USER_10,10.20.10.88,DEV_10_A,Windhoek,SUCCESS,1,24.1,23.14,OT_04,1,0,1,0,0
VPN_1919,2026-08-10 21:48:00,VENDOR_11,USER_11,10.20.11.6,DEV_11_A,Windhoek,SUCCESS,1,50.3,4.14,OT_13,1,0,0,0,0
VPN_1033,2026-08-10 22:15:00,VENDOR_10,USER_10,198.51.100.166,DEV_EXT_406,Unknown,SUCCESS,1,80.2,20.65,OT_07,1,1,4,1,1
VPN_0532,2026-08-10 22:47:00,VENDOR_01,USER_01,10.20.1.4,DEV_01_A,Windhoek,SUCCESS,1,37.7,10.47,OT_07,1,0,0,0,0
VPN_1195,2026-08-10 22:50:00,VENDOR_10,USER_10,10.20.10.115,DEV_10_A,Windhoek,SUCCESS,1,42.6,3.76,OT_10,1,0,0,0,0
VPN_1772,2026-08-10 23:42:00,VENDOR_05,USER_05,10.20.5.223,DEV_05_A,Erongo,SUCCESS,1,27.5,7.6,OT_10,1,0,0,0,0
VPN_0077,2026-08-10 23:46:00,VENDOR_10,USER_10,10.20.10.61,DEV_10_A,Windhoek,SUCCESS,1,33.3,4.69,OT_04,1,0,0,0,0
VPN_1850,2026-08-11 00:01:00,VENDOR_04,USER_04,10.20.4.23,DEV_04_A,Erongo,SUCCESS,1,37.1,3.85,OT_06,1,0,0,0,0
VPN_0621,2026-08-11 00:36:00,VENDOR_10,USER_10,10.20.10.153,DEV_10_A,Windhoek,SUCCESS,1,36.0,11.77,OT_03,1,0,1,0,0
VPN_0046,2026-08-11 00:47:00,VENDOR_09,USER_09,198.51.100.87,DEV_09_A,Unknown,SUCCESS,1,81.5,63.05,OT_10,1,0,5,1,1
VPN_1720,2026-08-11 00:48:00,VENDOR_11,USER_11,10.20.11.82,DEV_EXT_223,Erongo,SUCCESS,1,27.8,5.72,OT_08,1,1,0,0,0
VPN_1878,2026-08-11 00:49:00,VENDOR_01,USER_01,10.20.1.243,DEV_01_A,Windhoek,SUCCESS,1,22.8,5.92,OT_05,1,0,0,0,0
VPN_1965,2026-08-11 01:27:00,VENDOR_05,USER_05,10.20.5.97,DEV_05_A,Windhoek,SUCCESS,1,15.6,5.16,OT_01,1,0,0,0,0
VPN_0494,2026-08-11 02:16:00,VENDOR_11,USER_11,198.51.100.130,DEV_11_A,Outside Namibia,SUCCESS,1,96.2,136.69,OT_10,1,0,5,0,1
VPN_1931,2026-08-11 02:35:00,VENDOR_07,USER_07,10.20.7.153,DEV_07_A,Windhoek,SUCCESS,1,49.0,3.5,OT_06,1,0,0,0,0
VPN_0205,2026-08-11 02:50:00,VENDOR_06,USER_06,10.20.6.147,DEV_06_A,Windhoek,SUCCESS,1,47.4,20.38,OT_12,1,0,0,0,0
VPN_1258,2026-08-11 03:08:00,VENDOR_05,USER_05,10.20.5.128,DEV_05_A,Windhoek,SUCCESS,1,33.5,4.47,OT_10,1,0,1,0,0
VPN_0793,2026-08-11 03:33:00,VENDOR_01,USER_01,10.20.1.221,DEV_01_A,Windhoek,SUCCESS,1,32.1,4.56,OT_02,1,0,0,0,0
VPN_0960,2026-08-11 03:37:00,VENDOR_11,USER_11,10.20.11.4,DEV_11_A,Windhoek,SUCCESS,1,31.6,4.46,OT_05,1,0,0,0,0
VPN_1703,2026-08-11 04:37:00,VENDOR_09,USER_09,10.20.9.156,DEV_09_A,Windhoek,SUCCESS,1,43.3,18.49,OT_12,1,0,0,0,0
VPN_1338,2026-08-11 04:43:00,VENDOR_07,USER_07,10.20.7.184,DEV_07_A,Windhoek,SUCCESS,1,1.0,4.13,OT_12,1,0,0,0,0
VPN_0384,2026-08-11 05:01:00,VENDOR_11,USER_11,10.20.11.176,DEV_11_A,Windhoek,SUCCESS,1,23.6,6.61,OT_14,1,0,1,0,0
VPN_1052,2026-08-11 05:02:00,VENDOR_04,USER_04,10.20.4.110,DEV_04_A,Windhoek,SUCCESS,1,24.1,4.4,OT_04,1,0,1,0,0
VPN_1262,2026-08-11 05:16:00,VENDOR_10,USER_10,10.20.10.215,DEV_10_A,Windhoek,SUCCESS,1,43.3,10.02,OT_01,1,0,0,0,0
VPN_1436,2026-08-11 05:27:00,VENDOR_11,USER_11,10.20.11.201,DEV_11_A,Windhoek,FAIL,1,24.8,21.25,OT_08,1,0,0,0,0
VPN_0174,2026-08-11 05:47:00,VENDOR_09,USER_09,10.20.9.45,DEV_09_A,Windhoek,SUCCESS,1,30.1,2.06,OT_14,1,0,0,0,0
VPN_0473,2026-08-11 05:58:00,VENDOR_04,USER_04,10.20.4.115,DEV_04_A,Windhoek,SUCCESS,1,28.2,5.59,OT_04,1,0,0,0,0
VPN_1045,2026-08-11 06:38:00,VENDOR_12,USER_12,10.20.12.20,DEV_12_A,Erongo,SUCCESS,1,22.9,8.9,OT_04,0,0,0,0,0
VPN_1884,2026-08-11 06:43:00,VENDOR_07,USER_07,10.20.7.147,DEV_07_A,Windhoek,SUCCESS,1,56.0,9.14,OT_10,0,0,0,0,0
VPN_0754,2026-08-11 06:54:00,VENDOR_02,USER_02,10.20.2.3,DEV_02_A,Windhoek,SUCCESS,1,41.0,8.15,OT_15,0,0,0,0,0
VPN_0134,2026-08-11 06:55:00,VENDOR_01,USER_01,10.20.1.40,DEV_01_A,Windhoek,SUCCESS,1,31.9,7.85,OT_11,0,0,0,0,0
VPN_0008,2026-08-11 06:58:00,VENDOR_01,USER_01,10.20.1.139,DEV_01_A,Windhoek,SUCCESS,1,2.0,8.3,OT_13,0,0,0,0,0
VPN_1152,2026-08-11 07:01:00,VENDOR_03,USER_03,10.20.3.12,DEV_03_A,Windhoek,SUCCESS,1,46.3,5.82,OT_15,0,0,0,0,0
VPN_0786,2026-08-11 07:08:00,VENDOR_09,USER_09,10.20.9.80,DEV_09_A,Windhoek,SUCCESS,1,33.7,3.48,OT_07,0,0,0,0,0
VPN_0398,2026-08-11 07:18:00,VENDOR_11,USER_11,10.20.11.121,DEV_11_A,Windhoek,SUCCESS,1,49.5,23.34,OT_02,0,0,1,0,0
VPN_1525,2026-08-11 07:20:00,VENDOR_12,USER_12,10.20.12.98,DEV_12_A,Erongo,SUCCESS,1,32.0,3.89,OT_11,0,0,0,0,0
VPN_0075,2026-08-11 07:32:00,VENDOR_01,USER_01,10.20.1.32,DEV_01_A,Windhoek,SUCCESS,1,25.2,14.76,OT_04,0,0,1,0,0
VPN_1585,2026-08-11 07:43:00,VENDOR_12,USER_12,10.20.12.235,DEV_12_A,Windhoek,SUCCESS,1,20.2,5.61,OT_05,0,0,1,0,0
VPN_1634,2026-08-11 07:51:00,VENDOR_05,USER_05,10.20.5.130,DEV_05_A,Windhoek,SUCCESS,1,13.5,11.85,OT_02,0,0,1,0,0
VPN_0979,2026-08-11 08:23:00,VENDOR_10,USER_10,10.20.10.193,DEV_10_A,Windhoek,SUCCESS,1,12.9,11.64,OT_08,0,0,1,0,0
VPN_1118,2026-08-11 08:28:00,VENDOR_06,USER_06,10.20.6.172,DEV_06_A,Windhoek,SUCCESS,1,21.6,6.33,OT_04,0,0,0,0,0
VPN_1630,2026-08-11 08:47:00,VENDOR_07,USER_07,10.20.7.241,DEV_07_A,Windhoek,SUCCESS,1,32.9,46.55,OT_01,0,0,1,0,0
VPN_1808,2026-08-11 09:12:00,VENDOR_08,USER_08,10.20.8.61,DEV_08_A,Windhoek,SUCCESS,1,40.6,3.22,OT_14,0,0,0,0,0
VPN_1324,2026-08-11 09:13:00,VENDOR_07,USER_07,10.20.7.138,DEV_07_A,Windhoek,SUCCESS,1,41.6,17.36,OT_11,0,0,1,0,0
VPN_0477,2026-08-11 10:06:00,VENDOR_10,USER_10,10.20.10.26,DEV_10_A,Windhoek,SUCCESS,1,36.8,2.34,OT_10,0,0,1,0,0
VPN_1017,2026-08-11 11:18:00,VENDOR_07,USER_07,10.20.7.15,DEV_07_A,Windhoek,SUCCESS,1,22.8,1.38,OT_06,0,0,0,0,0
VPN_1086,2026-08-11 11:21:00,VENDOR_04,USER_04,10.20.4.13,DEV_04_A,Windhoek,SUCCESS,1,20.5,7.69,OT_10,0,0,0,0,0
VPN_0637,2026-08-11 11:59:00,VENDOR_06,USER_06,10.20.6.199,DEV_06_A,Windhoek,SUCCESS,1,40.8,4.19,OT_10,0,0,0,0,0
VPN_1672,2026-08-11 12:26:00,VENDOR_05,USER_05,10.20.5.143,DEV_05_A,Erongo,SUCCESS,1,17.5,2.49,OT_12,0,0,1,0,0
VPN_0438,2026-08-11 12:47:00,VENDOR_08,USER_08,10.20.8.48,DEV_08_A,Erongo,SUCCESS,1,41.7,6.33,OT_13,0,0,0,0,0
VPN_0921,2026-08-11 13:52:00,VENDOR_04,USER_04,10.20.4.209,DEV_04_A,Windhoek,SUCCESS,1,31.1,13.34,OT_10,0,0,0,0,0
VPN_1339,2026-08-11 13:55:00,VENDOR_10,USER_10,198.51.100.232,DEV_EXT_802,Outside Namibia,SUCCESS,0,80.8,34.66,OT_13,0,1,3,1,1
VPN_1020,2026-08-11 14:39:00,VENDOR_05,USER_05,10.20.5.241,DEV_05_A,Windhoek,SUCCESS,1,23.4,7.5,OT_11,0,0,0,0,0
VPN_1864,2026-08-11 15:07:00,VENDOR_02,USER_02,10.20.2.153,DEV_02_A,Erongo,SUCCESS,0,30.1,12.18,OT_03,0,0,1,0,0
VPN_0357,2026-08-11 15:11:00,VENDOR_07,USER_07,10.20.7.55,DEV_07_A,Windhoek,SUCCESS,1,29.7,7.46,OT_12,0,0,0,0,0
VPN_1443,2026-08-11 15:11:00,VENDOR_03,USER_03,10.20.3.141,DEV_03_A,Windhoek,SUCCESS,0,13.2,6.94,OT_14,0,0,0,0,0
VPN_0093,2026-08-11 16:05:00,VENDOR_08,USER_08,10.20.8.214,DEV_08_A,Windhoek,SUCCESS,1,57.8,3.44,OT_05,0,0,0,0,0
VPN_1291,2026-08-11 16:17:00,VENDOR_09,USER_09,10.20.9.41,DEV_09_A,Windhoek,SUCCESS,1,18.5,26.2,OT_09,0,0,1,0,0
VPN_1000,2026-08-11 16:24:00,VENDOR_11,USER_11,10.20.11.144,DEV_11_A,Windhoek,SUCCESS,0,37.6,12.81,OT_10,0,0,0,0,0
VPN_0237,2026-08-11 16:27:00,VENDOR_02,USER_02,10.20.2.74,DEV_02_A,Windhoek,SUCCESS,1,17.7,5.67,OT_01,0,0,0,0,0
VPN_0024,2026-08-11 17:09:00,VENDOR_03,USER_03,10.20.3.206,DEV_03_A,Windhoek,SUCCESS,1,43.7,3.34,OT_13,0,0,1,0,0
VPN_1201,2026-08-11 17:31:00,VENDOR_11,USER_11,10.20.11.74,DEV_11_A,Erongo,SUCCESS,1,44.9,7.01,OT_02,0,0,0,0,0
VPN_1869,2026-08-11 17:34:00,VENDOR_01,USER_01,10.20.1.90,DEV_01_A,Windhoek,SUCCESS,1,30.4,2.38,OT_08,0,0,0,0,0
VPN_1106,2026-08-11 17:37:00,VENDOR_12,USER_12,10.20.12.211,DEV_12_A,Windhoek,SUCCESS,1,31.5,2.55,OT_13,0,0,0,0,0
VPN_0300,2026-08-11 17:56:00,VENDOR_05,USER_05,10.20.5.75,DEV_05_A,Windhoek,SUCCESS,1,21.3,4.39,OT_14,0,0,0,0,0
VPN_1695,2026-08-11 18:02:00,VENDOR_11,USER_11,10.20.11.185,DEV_11_A,Windhoek,SUCCESS,1,27.8,8.5,OT_11,0,0,1,0,0
VPN_0721,2026-08-11 18:24:00,VENDOR_10,USER_10,10.20.10.10,DEV_10_A,Windhoek,SUCCESS,1,14.3,8.35,OT_15,0,0,0,0,0
VPN_1334,2026-08-11 18:29:00,VENDOR_09,USER_09,10.20.9.151,DEV_09_A,Windhoek,SUCCESS,1,34.9,2.39,OT_07,0,0,1,0,0
VPN_0358,2026-08-11 18:35:00,VENDOR_11,USER_11,10.20.11.241,DEV_11_A,Windhoek,SUCCESS,1,31.8,1.89,OT_11,0,0,0,0,0
VPN_1161,2026-08-11 18:35:00,VENDOR_05,USER_05,10.20.5.214,DEV_05_A,Windhoek,SUCCESS,1,33.5,3.97,OT_12,0,0,0,0,0
VPN_0464,2026-08-11 18:46:00,VENDOR_01,USER_01,10.20.1.195,DEV_01_A,Windhoek,SUCCESS,1,26.4,6.86,OT_11,0,0,0,0,0
VPN_1684,2026-08-11 18:53:00,VENDOR_04,USER_04,10.20.4.24,DEV_04_A,Erongo,SUCCESS,1,31.8,3.0,OT_03,0,0,0,0,0
VPN_1915,2026-08-11 19:13:00,VENDOR_07,USER_07,10.20.7.238,DEV_07_A,Windhoek,SUCCESS,1,37.5,5.42,OT_06,0,0,0,0,0
VPN_0137,2026-08-11 19:52:00,VENDOR_12,USER_12,10.20.12.23,DEV_12_A,Windhoek,SUCCESS,1,20.1,16.7,OT_15,0,0,0,0,0
VPN_1383,2026-08-11 19:54:00,VENDOR_11,USER_11,10.20.11.205,DEV_11_A,Windhoek,SUCCESS,1,10.0,8.26,OT_08,0,0,1,0,0
VPN_0106,2026-08-11 20:07:00,VENDOR_08,USER_08,10.20.8.194,DEV_08_A,Windhoek,SUCCESS,1,34.0,11.13,OT_01,1,0,0,0,0
VPN_0294,2026-08-11 21:06:00,VENDOR_10,USER_10,10.20.10.185,DEV_10_A,Windhoek,SUCCESS,1,19.3,2.23,OT_06,1,0,0,0,0
VPN_0535,2026-08-11 21:39:00,VENDOR_01,USER_01,10.20.1.224,DEV_01_A,Windhoek,SUCCESS,1,17.1,2.96,OT_07,1,0,0,0,0
VPN_1178,2026-08-11 21:51:00,VENDOR_11,USER_11,10.20.11.209,DEV_11_A,Windhoek,FAIL,1,28.0,4.61,OT_13,1,0,0,0,0
VPN_1177,2026-08-11 21:53:00,VENDOR_12,USER_12,10.20.12.17,DEV_12_A,Windhoek,SUCCESS,1,32.7,4.3,OT_03,1,0,1,0,0
VPN_0927,2026-08-11 22:05:00,VENDOR_12,USER_12,10.20.12.191,DEV_12_A,Windhoek,SUCCESS,1,32.8,6.53,OT_09,1,0,0,0,0
VPN_0327,2026-08-11 22:11:00,VENDOR_05,USER_05,198.51.100.120,DEV_EXT_208,Outside Namibia,FAIL,1,46.8,55.29,OT_13,1,1,4,0,1
VPN_0277,2026-08-11 22:18:00,VENDOR_03,USER_03,10.20.3.83,DEV_03_A,Windhoek,SUCCESS,1,30.5,15.29,OT_11,1,0,0,0,0
VPN_0556,2026-08-11 22:25:00,VENDOR_01,USER_01,10.20.1.8,DEV_01_A,Windhoek,SUCCESS,1,32.8,6.08,OT_06,1,0,0,0,0
VPN_0745,2026-08-11 22:32:00,VENDOR_09,USER_09,10.20.9.53,DEV_09_A,Windhoek,SUCCESS,1,27.2,1.86,OT_10,1,0,0,0,0
VPN_0028,2026-08-11 23:25:00,VENDOR_11,USER_11,10.20.11.186,DEV_11_A,Windhoek,SUCCESS,1,31.7,15.81,OT_04,1,0,0,0,0
VPN_1364,2026-08-11 23:59:00,VENDOR_09,USER_09,10.20.9.191,DEV_09_A,Windhoek,SUCCESS,1,14.0,6.08,OT_08,1,0,0,0,0
VPN_0584,2026-08-12 00:10:00,VENDOR_06,USER_06,10.20.6.94,DEV_06_A,Windhoek,SUCCESS,1,40.0,11.11,OT_15,1,0,1,0,0
VPN_1399,2026-08-12 00:28:00,VENDOR_06,USER_06,10.20.6.63,DEV_06_A,Windhoek,SUCCESS,1,28.8,1.84,OT_07,1,0,0,0,0
VPN_1231,2026-08-12 01:14:00,VENDOR_11,USER_11,10.20.11.218,DEV_11_A,Windhoek,SUCCESS,1,37.2,1.72,OT_11,1,0,0,0,0
VPN_0379,2026-08-12 01:52:00,VENDOR_05,USER_05,10.20.5.128,DEV_EXT_105,Windhoek,SUCCESS,1,30.0,1.54,OT_05,1,1,0,0,0
VPN_1941,2026-08-12 02:03:00,VENDOR_05,USER_05,10.20.5.31,DEV_05_A,Windhoek,SUCCESS,1,9.7,5.85,OT_14,1,0,0,0,0
VPN_1501,2026-08-12 02:55:00,VENDOR_04,USER_04,10.20.4.74,DEV_04_A,Windhoek,SUCCESS,1,41.8,15.3,OT_13,1,0,0,0,0
VPN_1806,2026-08-12 03:00:00,VENDOR_03,USER_03,10.20.3.164,DEV_03_A,Erongo,SUCCESS,1,18.0,13.42,OT_12,1,0,1,0,0
VPN_0947,2026-08-12 03:20:00,VENDOR_05,USER_05,10.20.5.26,DEV_05_A,Windhoek,SUCCESS,0,29.3,4.92,OT_04,1,0,1,0,0
VPN_0484,2026-08-12 03:56:00,VENDOR_12,USER_12,10.20.12.57,DEV_12_A,Windhoek,SUCCESS,1,34.4,3.28,OT_05,1,0,0,0,0
VPN_0756,2026-08-12 05:16:00,VENDOR_09,USER_09,10.20.9.100,DEV_09_A,Windhoek,SUCCESS,1,17.8,13.57,OT_15,1,0,0,0,0
VPN_0434,2026-08-12 05:43:00,VENDOR_11,USER_11,10.20.11.69,DEV_11_A,Windhoek,SUCCESS,1,25.1,6.22,OT_09,1,0,0,1,0
VPN_0800,2026-08-12 05:47:00,VENDOR_03,USER_03,10.20.3.110,DEV_03_A,Windhoek,SUCCESS,1,38.0,1.87,OT_01,1,0,0,0,0
VPN_1570,2026-08-12 05:53:00,VENDOR_11,USER_11,10.20.11.121,DEV_11_A,Erongo,SUCCESS,1,40.8,10.21,OT_07,1,0,0,0,0
VPN_0259,2026-08-12 06:25:00,VENDOR_10,USER_10,10.20.10.171,DEV_10_A,Windhoek,SUCCESS,1,5.8,0.8,OT_13,0,0,2,0,0
VPN_1888,2026-08-12 06:31:00,VENDOR_05,USER_05,10.20.5.207,DEV_05_A,Windhoek,SUCCESS,1,46.3,2.34,OT_01,0,0,0,0,0
VPN_0924,2026-08-12 06:40:00,VENDOR_06,USER_06,10.20.6.44,DEV_06_A,Windhoek,SUCCESS,1,21.7,4.24,OT_03,0,0,1,0,0
VPN_0371,2026-08-12 06:58:00,VENDOR_09,USER_09,10.20.9.152,DEV_09_A,Windhoek,SUCCESS,1,48.2,2.14,OT_13,0,0,1,0,0
VPN_0070,2026-08-12 07:02:00,VENDOR_04,USER_04,10.20.4.36,DEV_04_A,Windhoek,SUCCESS,1,35.1,5.26,OT_09,0,0,0,0,0
VPN_1261,2026-08-12 07:04:00,VENDOR_06,USER_06,10.20.6.60,DEV_06_A,Windhoek,SUCCESS,1,15.6,23.81,OT_08,0,0,0,0,0
VPN_1142,2026-08-12 08:11:00,VENDOR_01,USER_01,10.20.1.228,DEV_01_A,Windhoek,SUCCESS,1,37.4,12.56,OT_08,0,0,0,0,0
VPN_1416,2026-08-12 08:13:00,VENDOR_10,USER_10,10.20.10.249,DEV_10_A,Erongo,FAIL,1,29.3,23.31,OT_06,0,0,0,0,0
VPN_1618,2026-08-12 08:30:00,VENDOR_10,USER_10,10.20.10.143,DEV_10_A,Windhoek,SUCCESS,1,10.9,2.37,OT_07,0,0,0,0,0
VPN_0816,2026-08-12 08:53:00,VENDOR_12,USER_12,10.20.12.134,DEV_12_A,Windhoek,SUCCESS,1,37.5,5.96,OT_15,0,0,0,0,0
VPN_0894,2026-08-12 09:25:00,VENDOR_02,USER_02,10.20.2.63,DEV_02_A,Erongo,SUCCESS,1,36.8,9.0,OT_14,0,0,0,0,0
VPN_0108,2026-08-12 10:04:00,VENDOR_07,USER_07,10.20.7.62,DEV_07_A,Erongo,SUCCESS,1,27.9,13.13,OT_03,0,0,0,0,0
VPN_1899,2026-08-12 10:13:00,VENDOR_01,USER_01,10.20.1.242,DEV_01_A,Windhoek,SUCCESS,1,49.7,9.0,OT_10,0,0,2,0,0
VPN_0677,2026-08-12 10:21:00,VENDOR_02,USER_02,10.20.2.49,DEV_02_A,Windhoek,SUCCESS,1,41.4,2.25,OT_03,0,0,0,0,0
VPN_0461,2026-08-12 10:44:00,VENDOR_07,USER_07,10.20.7.89,DEV_07_A,Windhoek,SUCCESS,1,37.5,24.85,OT_07,0,0,1,0,0
VPN_1069,2026-08-12 11:16:00,VENDOR_09,USER_09,10.20.9.47,DEV_09_A,Windhoek,SUCCESS,1,18.6,3.61,OT_09,0,0,0,0,0
VPN_0031,2026-08-12 11:27:00,VENDOR_06,USER_06,10.20.6.21,DEV_06_A,Erongo,SUCCESS,1,27.8,8.02,OT_14,0,0,0,0,0
VPN_0802,2026-08-12 11:40:00,VENDOR_08,USER_08,10.20.8.88,DEV_EXT_719,Windhoek,SUCCESS,1,27.9,14.73,OT_02,0,1,0,0,0
VPN_0187,2026-08-12 12:08:00,VENDOR_08,USER_08,10.20.8.85,DEV_08_A,Windhoek,SUCCESS,1,37.3,7.61,OT_01,0,0,0,0,0
VPN_1485,2026-08-12 12:19:00,VENDOR_06,USER_06,10.20.6.139,DEV_06_A,Windhoek,SUCCESS,1,52.5,10.32,OT_11,0,0,1,0,0
VPN_0407,2026-08-12 13:04:00,VENDOR_05,USER_05,10.20.5.23,DEV_05_A,Windhoek,SUCCESS,1,46.9,8.19,OT_02,0,0,1,0,0
VPN_1754,2026-08-12 13:24:00,VENDOR_10,USER_10,10.20.10.93,DEV_10_A,Windhoek,SUCCESS,1,34.5,1.41,OT_09,0,0,1,0,0
VPN_1881,2026-08-12 13:33:00,VENDOR_10,USER_10,10.20.10.177,DEV_10_A,Windhoek,SUCCESS,1,43.0,9.15,OT_10,0,0,1,0,0
VPN_0261,2026-08-12 13:44:00,VENDOR_07,USER_07,10.20.7.25,DEV_07_A,Windhoek,SUCCESS,0,11.4,8.49,OT_13,0,0,0,0,0
VPN_1277,2026-08-12 13:48:00,VENDOR_12,USER_12,10.20.12.240,DEV_12_A,Windhoek,SUCCESS,1,10.1,11.42,OT_06,0,0,0,0,0
VPN_0993,2026-08-12 14:15:00,VENDOR_04,USER_04,10.20.4.75,DEV_04_A,Windhoek,SUCCESS,1,38.0,6.5,OT_07,0,0,0,0,0
VPN_0586,2026-08-12 14:22:00,VENDOR_06,USER_06,10.20.6.170,DEV_06_A,Windhoek,SUCCESS,1,31.8,12.58,OT_13,0,0,0,1,0
