telemetry_id,timestamp,asset_id,sensor_type,value,set_point,deviation,command_count,state,anomaly_flag
TEL_0906,2026-08-27 03:44:00,OT_07,pressure_bar,4.902,4.0,0.902,0,NORMAL,0
TEL_0997,2026-08-27 04:15:00,OT_09,flow_lps,263.197,210.0,53.197,0,NORMAL,0
TEL_1159,2026-08-27 04:51:00,OT_02,flow_lps,251.187,210.0,41.187,2,NORMAL,0
TEL_0071,2026-08-27 05:09:00,OT_05,pressure_bar,4.518,4.0,0.518,0,NORMAL,0
TEL_0144,2026-08-27 05:59:00,OT_05,chlorine_mg_l,0.653,0.7,0.047,2,NORMAL,0
TEL_0853,2026-08-27 07:03:00,OT_10,reservoir_level_pct,69.081,72.0,2.919,4,NORMAL,0
TEL_0354,2026-08-27 07:18:00,OT_11,flow_lps,190.198,210.0,19.802,4,NORMAL,0
TEL_0966,2026-08-27 08:42:00,OT_10,reservoir_level_pct,68.908,72.0,3.092,0,NORMAL,0
TEL_1259,2026-08-27 08:52:00,OT_04,flow_lps,193.726,210.0,16.274,3,NORMAL,0
TEL_1196,2026-08-27 09:04:00,OT_06,flow_lps,229.879,210.0,19.879,1,NORMAL,0
TEL_0940,2026-08-27 09:38:00,OT_09,reservoir_level_pct,73.361,72.0,1.361,0,NORMAL,0
TEL_0374,2026-08-27 09:47:00,OT_10,pressure_bar,3.662,4.0,0.338,4,NORMAL,0
TEL_1018,2026-08-27 10:01:00,OT_14,flow_lps,158.65,210.0,51.35,1,NORMAL,0
TEL_0648,2026-08-27 10:16:00,OT_06,chlorine_mg_l,0.674,0.7,0.026,1,NORMAL,0
TEL_1382,2026-08-27 10:37:00,OT_15,flow_lps,250.842,210.0,40.842,1,NORMAL,0
TEL_0712,2026-08-27 10:38:00,OT_04,reservoir_level_pct,68.929,72.0,3.071,2,NORMAL,0
TEL_0207,2026-08-27 10:48:00,OT_08,pressure_bar,4.64,4.0,0.64,1,NORMAL,0
TEL_0120,2026-08-27 10:51:00,OT_07,chlorine_mg_l,0.708,0.7,0.008,0,NORMAL,0
TEL_1274,2026-08-27 12:07:00,OT_08,chlorine_mg_l,0.735,0.7,0.035,1,NORMAL,0
TEL_0755,2026-08-27 12:34:00,OT_11,reservoir_level_pct,68.035,72.0,3.965,0,NORMAL,0
TEL_1002,2026-08-27 13:43:00,OT_14,chlorine_mg_l,0.812,0.7,0.112,3,NORMAL,0
TEL_0386,2026-08-27 14:17:00,OT_02,flow_lps,228.348,210.0,18.348,1,NORMAL,0
TEL_1238,2026-08-27 14:48:00,OT_04,flow_lps,232.979,210.0,22.979,2,NORMAL,0
TEL_1408,2026-08-27 15:11:00,OT_15,flow_lps,302.336,210.0,92.336,4,ALARM,1
TEL_0436,2026-08-27 15:17:00,OT_12,pressure_bar,4.173,4.0,0.173,1,NORMAL,0
TEL_0748,2026-08-27 15:47:00,OT_07,pressure_bar,4.59,4.0,0.59,1,NORMAL,0
TEL_0054,2026-08-27 15:55:00,OT_05,flow_lps,221.68,210.0,11.68,0,NORMAL,0
TEL_1392,2026-08-27 16:53:00,OT_08,chlorine_mg_l,0.683,0.7,0.017,0,NORMAL,0
TEL_1175,2026-08-27 17:01:00,OT_14,chlorine_mg_l,0.729,0.7,0.029,2,NORMAL,0
TEL_1083,2026-08-27 17:06:00,OT_10,flow_lps,192.015,210.0,17.985,0,NORMAL,0
TEL_0186,2026-08-27 18:19:00,OT_01,chlorine_mg_l,0.682,0.7,0.018,2,NORMAL,0
TEL_0353,2026-08-27 18:20:00,OT_11,chlorine_mg_l,0.788,0.7,0.088,3,NORMAL,0
TEL_0399,2026-08-27 18:52:00,OT_15,chlorine_mg_l,0.668,0.7,0.032,0,NORMAL,0
TEL_0939,2026-08-27 18:56:00,OT_05,flow_lps,323.56,210.0,113.56,4,ALARM,1
TEL_0975,2026-08-27 18:56:00,OT_09,pressure_bar,3.283,4.0,0.717,0,NORMAL,0
TEL_1008,2026-08-27 19:03:00,OT_07,pressure_bar,4.202,4.0,0.202,4,NORMAL,0
TEL_0181,2026-08-27 19:34:00,OT_13,flow_lps,241.808,210.0,31.808,2,NORMAL,0
TEL_1095,2026-08-27 19:57:00,OT_12,pressure_bar,4.478,4.0,0.478,0,NORMAL,0
TEL_0706,2026-08-27 21:10:00,OT_08,pressure_bar,3.61,4.0,0.39,0,NORMAL,0
TEL_0611,2026-08-27 21:53:00,OT_06,chlorine_mg_l,0.68,0.7,0.02,4,NORMAL,0
TEL_0721,2026-08-27 21:59:00,OT_09,reservoir_level_pct,68.56,72.0,3.44,1,NORMAL,0
TEL_0773,2026-08-27 22:27:00,OT_06,chlorine_mg_l,0.656,0.7,0.044,0,NORMAL,0
TEL_1386,2026-08-27 22:33:00,OT_03,flow_lps,227.467,210.0,17.467,2,NORMAL,0
TEL_0350,2026-08-27 22:39:00,OT_06,pressure_bar,3.863,4.0,0.137,0,NORMAL,0
TEL_0318,2026-08-27 22:56:00,OT_03,pressure_bar,3.86,4.0,0.14,3,NORMAL,0
TEL_1496,2026-08-27 23:00:00,OT_10,chlorine_mg_l,0.753,0.7,0.053,1,NORMAL,0
TEL_0198,2026-08-27 23:21:00,OT_11,reservoir_level_pct,78.998,72.0,6.998,1,NORMAL,0
TEL_0792,2026-08-28 00:35:00,OT_02,pressure_bar,3.99,4.0,0.01,1,NORMAL,0
TEL_1052,2026-08-28 01:50:00,OT_14,chlorine_mg_l,0.535,0.7,0.165,2,NORMAL,0
TEL_0752,2026-08-28 01:52:00,OT_12,flow_lps,235.202,210.0,25.202,0,NORMAL,0
TEL_0368,2026-08-28 01:57:00,OT_15,pressure_bar,3.967,4.0,0.033,0,NORMAL,0
TEL_0128,2026-08-28 02:28:00,OT_04,flow_lps,218.867,210.0,8.867,0,NORMAL,0
TEL_1220,2026-08-28 02:58:00,OT_07,chlorine_mg_l,0.634,0.7,0.066,0,NORMAL,0
TEL_1345,2026-08-28 03:26:00,OT_06,pressure_bar,3.954,4.0,0.046,1,NORMAL,0
TEL_1077,2026-08-28 06:39:00,OT_15,pressure_bar,3.877,4.0,0.123,2,NORMAL,0
TEL_1309,2026-08-28 07:03:00,OT_12,chlorine_mg_l,0.741,0.7,0.041,2,NORMAL,0
TEL_0573,2026-08-28 07:15:00,OT_14,reservoir_level_pct,76.894,72.0,4.894,1,NORMAL,0
TEL_1285,2026-08-28 07:55:00,OT_03,reservoir_level_pct,60.204,72.0,11.796,1,NORMAL,0
TEL_1477,2026-08-28 08:15:00,OT_12,pressure_bar,4.03,4.0,0.03,0,NORMAL,0
TEL_1492,2026-08-28 08:25:00,OT_05,chlorine_mg_l,0.718,0.7,0.018,1,NORMAL,0
TEL_0459,2026-08-28 09:28:00,OT_15,reservoir_level_pct,67.918,72.0,4.082,0,NORMAL,0
TEL_0542,2026-08-28 10:31:00,OT_06,flow_lps,220.22,210.0,10.22,2,NORMAL,0
TEL_0449,2026-08-28 10:48:00,OT_08,flow_lps,230.868,210.0,20.868,3,NORMAL,0
TEL_0680,2026-08-28 11:42:00,OT_02,pressure_bar,4.049,4.0,0.049,1,NORMAL,0
TEL_0006,2026-08-28 11:50:00,OT_01,chlorine_mg_l,0.674,0.7,0.026,0,NORMAL,0
TEL_0655,2026-08-28 12:37:00,OT_13,pressure_bar,4.474,4.0,0.474,2,NORMAL,0
TEL_0115,2026-08-28 13:23:00,OT_11,reservoir_level_pct,74.368,72.0,2.368,3,NORMAL,0
TEL_0414,2026-08-28 14:28:00,OT_11,pressure_bar,3.334,4.0,0.666,2,NORMAL,0
TEL_0022,2026-08-28 14:54:00,OT_07,pressure_bar,4.207,4.0,0.207,2,NORMAL,0
TEL_1027,2026-08-28 15:06:00,OT_03,reservoir_level_pct,72.195,72.0,0.195,1,NORMAL,0
TEL_1319,2026-08-28 15:51:00,OT_13,reservoir_level_pct,82.633,72.0,10.633,2,NORMAL,0
TEL_0563,2026-08-28 15:56:00,OT_15,reservoir_level_pct,73.465,72.0,1.465,1,NORMAL,0
TEL_0728,2026-08-28 16:06:00,OT_13,chlorine_mg_l,0.693,0.7,0.007,3,NORMAL,0
TEL_0339,2026-08-28 16:14:00,OT_14,pressure_bar,3.439,4.0,0.561,1,NORMAL,0
TEL_0261,2026-08-28 16:25:00,OT_09,flow_lps,204.87,210.0,5.13,3,NORMAL,0
TEL_0988,2026-08-28 16:30:00,OT_08,reservoir_level_pct,84.351,72.0,12.351,1,NORMAL,0
TEL_1090,2026-08-28 16:59:00,OT_10,pressure_bar,4.339,4.0,0.339,0,NORMAL,0
TEL_1405,2026-08-28 18:01:00,OT_11,reservoir_level_pct,74.831,72.0,2.831,0,NORMAL,0
TEL_1121,2026-08-28 18:13:00,OT_11,pressure_bar,3.791,4.0,0.209,1,NORMAL,0
TEL_0991,2026-08-28 20:34:00,OT_11,reservoir_level_pct,67.996,72.0,4.004,1,NORMAL,0
TEL_1124,2026-08-28 20:50:00,OT_04,flow_lps,264.155,210.0,54.155,2,NORMAL,0
TEL_0239,2026-08-28 21:26:00,OT_09,reservoir_level_pct,70.954,72.0,1.046,1,NORMAL,0
TEL_0810,2026-08-28 21:32:00,OT_07,reservoir_level_pct,70.748,72.0,1.252,3,NORMAL,0
TEL_1006,2026-08-28 21:46:00,OT_01,flow_lps,216.444,210.0,6.444,0,NORMAL,0
TEL_0716,2026-08-28 22:00:00,OT_02,pressure_bar,3.245,4.0,0.755,3,NORMAL,0
TEL_0485,2026-08-28 22:15:00,OT_12,reservoir_level_pct,69.331,72.0,2.669,1,NORMAL,0
TEL_1389,2026-08-28 23:47:00,OT_02,reservoir_level_pct,67.305,72.0,4.695,3,NORMAL,0
TEL_1286,2026-08-28 23:49:00,OT_02,reservoir_level_pct,60.102,72.0,11.898,0,NORMAL,0
TEL_0723,2026-08-29 00:17:00,OT_11,pressure_bar,3.115,4.0,0.885,0,NORMAL,0
TEL_1258,2026-08-29 00:21:00,OT_12,flow_lps,201.278,210.0,8.722,1,NORMAL,0
TEL_0807,2026-08-29 00:34:00,OT_14,flow_lps,199.615,210.0,10.385,2,NORMAL,0
TEL_0860,2026-08-29 00:41:00,OT_15,pressure_bar,4.483,4.0,0.483,2,NORMAL,0
TEL_0623,2026-08-29 02:42:00,OT_04,pressure_bar,4.306,4.0,0.306,1,NORMAL,0
TEL_1489,2026-08-29 02:52:00,OT_09,pressure_bar,5.078,4.0,1.078,0,NORMAL,0
TEL_0969,2026-08-29 03:01:00,OT_03,reservoir_level_pct,56.608,72.0,15.392,2,NORMAL,0
TEL_0746,2026-08-29 03:08:00,OT_15,flow_lps,218.237,210.0,8.237,2,NORMAL,0
TEL_1172,2026-08-29 03:31:00,OT_12,pressure_bar,3.815,4.0,0.185,2,NORMAL,0
TEL_0963,2026-08-29 04:18:00,OT_07,pressure_bar,4.266,4.0,0.266,2,NORMAL,0
TEL_1130,2026-08-29 05:27:00,OT_07,chlorine_mg_l,1.05,0.7,0.35,11,ALARM,1
TEL_1447,2026-08-29 05:30:00,OT_12,chlorine_mg_l,0.73,0.7,0.03,2,NORMAL,0
TEL_0837,2026-08-29 05:50:00,OT_04,chlorine_mg_l,0.636,0.7,0.064,0,NORMAL,0
TEL_0189,2026-08-29 06:01:00,OT_14,pressure_bar,4.069,4.0,0.069,0,NORMAL,0
TEL_1268,2026-08-29 06:28:00,OT_04,chlorine_mg_l,0.653,0.7,0.047,1,NORMAL,0
TEL_1276,2026-08-29 06:58:00,OT_03,pressure_bar,4.104,4.0,0.104,0,NORMAL,0
TEL_0511,2026-08-29 07:51:00,OT_02,chlorine_mg_l,0.651,0.7,0.049,2,NORMAL,0
TEL_0980,2026-08-29 08:12:00,OT_01,flow_lps,189.121,210.0,20.879,0,NORMAL,0
TEL_0411,2026-08-29 08:13:00,OT_12,reservoir_level_pct,68.385,72.0,3.615,0,NORMAL,0
TEL_0588,2026-08-29 09:16:00,OT_10,chlorine_mg_l,0.894,0.7,0.194,0,NORMAL,0
TEL_0672,2026-08-29 09:46:00,OT_07,chlorine_mg_l,0.739,0.7,0.039,1,NORMAL,0
TEL_0431,2026-08-29 09:59:00,OT_07,chlorine_mg_l,0.701,0.7,0.001,2,NORMAL,0
TEL_0041,2026-08-29 10:30:00,OT_03,chlorine_mg_l,0.672,0.7,0.028,0,NORMAL,0
TEL_1122,2026-08-29 11:10:00,OT_12,pressure_bar,4.754,4.0,0.754,2,NORMAL,0
TEL_0572,2026-08-29 11:17:00,OT_01,reservoir_level_pct,90.239,72.0,18.239,0,NORMAL,0
TEL_0362,2026-08-29 11:26:00,OT_04,pressure_bar,3.794,4.0,0.206,1,NORMAL,0
TEL_1141,2026-08-29 12:34:00,OT_11,chlorine_mg_l,0.784,0.7,0.084,1,NORMAL,0
TEL_0487,2026-08-29 13:47:00,OT_03,reservoir_level_pct,67.816,72.0,4.184,2,NORMAL,0
TEL_1275,2026-08-29 14:19:00,OT_05,flow_lps,204.361,210.0,5.639,2,NORMAL,0
TEL_0531,2026-08-29 16:40:00,OT_09,flow_lps,223.745,210.0,13.745,1,NORMAL,0
TEL_1334,2026-08-29 16:54:00,OT_08,flow_lps,180.121,210.0,29.879,1,NORMAL,0
TEL_0865,2026-08-29 17:09:00,OT_05,chlorine_mg_l,0.643,0.7,0.057,0,NORMAL,0
TEL_0390,2026-08-29 17:11:00,OT_05,reservoir_level_pct,57.645,72.0,14.355,0,NORMAL,0
TEL_0651,2026-08-29 17:21:00,OT_15,reservoir_level_pct,69.883,72.0,2.117,0,NORMAL,0
TEL_0308,2026-08-29 17:40:00,OT_11,chlorine_mg_l,0.645,0.7,0.055,2,NORMAL,0
TEL_0340,2026-08-29 17:44:00,OT_06,pressure_bar,4.836,4.0,0.836,1,NORMAL,0
TEL_0503,2026-08-29 18:10:00,OT_10,chlorine_mg_l,0.813,0.7,0.113,2,NORMAL,0
TEL_0766,2026-08-29 18:32:00,OT_01,chlorine_mg_l,0.771,0.7,0.071,1,NORMAL,0
TEL_0141,2026-08-29 18:55:00,OT_08,flow_lps,250.532,210.0,40.532,2,NORMAL,0
TEL_0157,2026-08-29 19:27:00,OT_08,chlorine_mg_l,0.762,0.7,0.062,4,NORMAL,0
TEL_0294,2026-08-29 20:35:00,OT_08,pressure_bar,3.982,4.0,0.018,0,NORMAL,0
TEL_1182,2026-08-29 22:13:00,OT_13,flow_lps,233.917,210.0,23.917,1,NORMAL,0
TEL_0821,2026-08-29 22:25:00,OT_11,flow_lps,186.491,210.0,23.509,0,NORMAL,0
TEL_1342,2026-08-29 22:59:00,OT_15,pressure_bar,4.627,4.0,0.627,3,NORMAL,0
TEL_0423,2026-08-29 23:14:00,OT_09,chlorine_mg_l,0.717,0.7,0.017,2,NORMAL,0
TEL_1193,2026-08-29 23:29:00,OT_09,flow_lps,218.206,210.0,8.206,1,NORMAL,0
TEL_1362,2026-08-30 00:38:00,OT_05,reservoir_level_pct,68.493,72.0,3.507,0,NORMAL,0
TEL_0365,2026-08-30 01:25:00,OT_11,flow_lps,233.963,210.0,23.963,1,NORMAL,0
TEL_0091,2026-08-30 01:54:00,OT_04,flow_lps,177.409,210.0,32.591,1,NORMAL,0
TEL_INC_1,2026-08-30 02:24:00,OT_04,pressure_bar,6.9,4.0,2.9000000000000004,14,ALARM,1
TEL_INC_2,2026-08-30 02:28:00,OT_04,pressure_bar,8.2,4.0,4.199999999999999,17,ALARM,1
TEL_INC_3,2026-08-30 02:32:00,OT_04,pressure_bar,2.1,4.0,1.9,20,ALARM,1
TEL_1301,2026-08-30 04:29:00,OT_02,reservoir_level_pct,68.71,72.0,3.29,1,NORMAL,0
TEL_0910,2026-08-30 05:07:00,OT_12,reservoir_level_pct,58.79,72.0,13.21,0,NORMAL,0
TEL_0750,2026-08-30 05:17:00,OT_07,flow_lps,201.192,210.0,8.808,0,NORMAL,0
TEL_0862,2026-08-30 05:22:00,OT_13,flow_lps,250.102,210.0,40.102,1,NORMAL,0
TEL_0348,2026-08-30 05:36:00,OT_13,pressure_bar,3.936,4.0,0.064,2,NORMAL,0
TEL_1085,2026-08-30 05:37:00,OT_14,chlorine_mg_l,1.096,0.7,0.396,7,ALARM,1
TEL_1189,2026-08-30 05:39:00,OT_02,flow_lps,243.505,210.0,33.505,1,NORMAL,0
TEL_0263,2026-08-30 06:30:00,OT_06,flow_lps,274.632,210.0,64.632,1,NORMAL,0
TEL_0794,2026-08-30 06:52:00,OT_15,reservoir_level_pct,70.717,72.0,1.283,2,NORMAL,0
TEL_1325,2026-08-30 07:12:00,OT_09,flow_lps,216.677,210.0,6.677,3,NORMAL,0
TEL_0828,2026-08-30 07:13:00,OT_03,chlorine_mg_l,0.697,0.7,0.003,3,NORMAL,0
TEL_0097,2026-08-30 07:19:00,OT_03,pressure_bar,3.54,4.0,0.46,3,NORMAL,0
TEL_0579,2026-08-30 07:21:00,OT_09,flow_lps,188.767,210.0,21.233,0,NORMAL,0
TEL_1036,2026-08-30 08:15:00,OT_13,pressure_bar,3.846,4.0,0.154,2,NORMAL,0
TEL_1003,2026-08-30 08:58:00,OT_07,reservoir_level_pct,77.901,72.0,5.901,0,NORMAL,0
TEL_0059,2026-08-30 08:59:00,OT_06,chlorine_mg_l,0.839,0.7,0.139,2,NORMAL,0
TEL_0484,2026-08-30 09:22:00,OT_09,flow_lps,197.421,210.0,12.579,2,NORMAL,0
TEL_0184,2026-08-30 09:34:00,OT_04,flow_lps,192.074,210.0,17.926,0,NORMAL,0
TEL_1174,2026-08-30 09:54:00,OT_02,flow_lps,207.975,210.0,2.025,0,NORMAL,0
TEL_0698,2026-08-30 10:25:00,OT_07,chlorine_mg_l,0.642,0.7,0.058,1,NORMAL,0
TEL_0105,2026-08-30 10:45:00,OT_13,flow_lps,216.361,210.0,6.361,2,NORMAL,0
TEL_0785,2026-08-30 10:51:00,OT_11,pressure_bar,3.892,4.0,0.108,2,NORMAL,0
TEL_0638,2026-08-30 11:05:00,OT_08,pressure_bar,3.775,4.0,0.225,2,NORMAL,0
TEL_1294,2026-08-30 11:30:00,OT_01,reservoir_level_pct,74.004,72.0,2.004,8,ALARM,1
TEL_0477,2026-08-30 11:41:00,OT_09,chlorine_mg_l,0.731,0.7,0.031,2,NORMAL,0
TEL_0501,2026-08-30 12:10:00,OT_04,chlorine_mg_l,0.709,0.7,0.009,2,NORMAL,0
TEL_0410,2026-08-30 12:17:00,OT_03,flow_lps,221.343,210.0,11.343,1,NORMAL,0
TEL_0691,2026-08-30 12:50:00,OT_15,chlorine_mg_l,0.819,0.7,0.119,3,NORMAL,0
TEL_0092,2026-08-30 12:54:00,OT_08,chlorine_mg_l,0.737,0.7,0.037,2,NORMAL,0
TEL_0938,2026-08-30 12:57:00,OT_05,chlorine_mg_l,0.767,0.7,0.067,2,NORMAL,0
TEL_0741,2026-08-30 13:56:00,OT_10,chlorine_mg_l,0.731,0.7,0.031,2,NORMAL,0
TEL_1381,2026-08-30 14:26:00,OT_04,reservoir_level_pct,69.282,72.0,2.718,0,NORMAL,0
TEL_0229,2026-08-30 15:43:00,OT_07,chlorine_mg_l,0.717,0.7,0.017,2,NORMAL,0
TEL_0732,2026-08-30 16:26:00,OT_06,flow_lps,187.752,210.0,22.248,0,NORMAL,0
TEL_0268,2026-08-30 17:46:00,OT_14,chlorine_mg_l,0.473,0.7,0.227,1,NORMAL,0
TEL_1271,2026-08-30 19:29:00,OT_14,chlorine_mg_l,0.842,0.7,0.142,1,NORMAL,0
TEL_0556,2026-08-30 19:42:00,OT_13,reservoir_level_pct,73.16,72.0,1.16,0,NORMAL,0
TEL_1256,2026-08-30 20:00:00,OT_08,pressure_bar,4.706,4.0,0.706,11,ALARM,1
TEL_0978,2026-08-30 20:54:00,OT_12,flow_lps,202.323,210.0,7.677,2,NORMAL,0
TEL_0103,2026-08-30 20:54:00,OT_13,chlorine_mg_l,0.838,0.7,0.138,1,NORMAL,0
TEL_0664,2026-08-30 21:30:00,OT_04,pressure_bar,4.122,4.0,0.122,2,NORMAL,0
TEL_0001,2026-08-30 21:42:00,OT_10,flow_lps,260.877,210.0,50.877,0,NORMAL,0
TEL_0171,2026-08-30 21:55:00,OT_14,pressure_bar,4.427,4.0,0.427,0,NORMAL,0
TEL_0260,2026-08-30 21:57:00,OT_08,reservoir_level_pct,76.726,72.0,4.726,0,NORMAL,0
TEL_0476,2026-08-30 22:43:00,OT_10,pressure_bar,3.845,4.0,0.155,0,NORMAL,0
TEL_0084,2026-08-30 22:47:00,OT_03,flow_lps,292.065,210.0,82.065,13,ALARM,1
TEL_0387,2026-08-30 23:02:00,OT_09,pressure_bar,3.235,4.0,0.765,2,NORMAL,0
TEL_0117,2026-08-30 23:06:00,OT_13,reservoir_level_pct,76.676,72.0,4.676,0,NORMAL,0
TEL_1335,2026-08-30 23:41:00,OT_10,pressure_bar,3.401,4.0,0.599,0,NORMAL,0
TEL_0028,2026-08-30 23:54:00,OT_13,pressure_bar,3.601,4.0,0.399,1,NORMAL,0
TEL_0192,2026-08-31 00:09:00,OT_04,chlorine_mg_l,0.713,0.7,0.013,0,NORMAL,0
TEL_1225,2026-08-31 00:11:00,OT_14,chlorine_mg_l,0.702,0.7,0.002,1,NORMAL,0
TEL_0609,2026-08-31 01:47:00,OT_09,reservoir_level_pct,88.26,72.0,16.26,0,NORMAL,0
TEL_0432,2026-08-31 02:50:00,OT_09,pressure_bar,3.466,4.0,0.534,2,NORMAL,0
TEL_1105,2026-08-31 03:36:00,OT_13,chlorine_mg_l,0.704,0.7,0.004,0,NORMAL,0
TEL_0146,2026-08-31 04:04:00,OT_13,flow_lps,208.684,210.0,1.316,0,NORMAL,0
TEL_0118,2026-08-31 05:08:00,OT_08,flow_lps,233.802,210.0,23.802,0,NORMAL,0
TEL_1466,2026-08-31 05:24:00,OT_06,chlorine_mg_l,0.73,0.7,0.03,2,NORMAL,0
TEL_0474,2026-08-31 05:43:00,OT_02,chlorine_mg_l,0.654,0.7,0.046,0,NORMAL,0
TEL_0510,2026-08-31 06:01:00,OT_05,reservoir_level_pct,111.818,72.0,39.818,12,ALARM,1
TEL_0944,2026-08-31 06:15:00,OT_01,chlorine_mg_l,0.741,0.7,0.041,1,NORMAL,0
TEL_0774,2026-08-31 07:02:00,OT_12,reservoir_level_pct,76.229,72.0,4.229,2,NORMAL,0
TEL_0062,2026-08-31 07:32:00,OT_15,chlorine_mg_l,0.631,0.7,0.069,1,NORMAL,0
TEL_0847,2026-08-31 09:26:00,OT_06,flow_lps,194.884,210.0,15.116,1,NORMAL,0
TEL_0328,2026-08-31 09:34:00,OT_03,chlorine_mg_l,0.7,0.7,0.0,1,NORMAL,0
TEL_1091,2026-08-31 09:47:00,OT_12,chlorine_mg_l,0.707,0.7,0.007,2,NORMAL,0
TEL_0946,2026-08-31 09:49:00,OT_10,pressure_bar,3.925,4.0,0.075,2,NORMAL,0
TEL_0424,2026-08-31 10:02:00,OT_04,pressure_bar,4.153,4.0,0.153,2,NORMAL,0
TEL_1438,2026-08-31 10:48:00,OT_09,flow_lps,207.371,210.0,2.629,0,NORMAL,0
TEL_0408,2026-08-31 11:03:00,OT_01,reservoir_level_pct,133.825,72.0,61.825,10,ALARM,1
TEL_0968,2026-08-31 11:33:00,OT_08,chlorine_mg_l,0.843,0.7,0.143,1,NORMAL,0
TEL_0426,2026-08-31 12:07:00,OT_12,pressure_bar,4.166,4.0,0.166,1,NORMAL,0
TEL_0848,2026-08-31 12:07:00,OT_02,chlorine_mg_l,0.822,0.7,0.122,2,NORMAL,0
TEL_0700,2026-08-31 12:17:00,OT_05,chlorine_mg_l,0.733,0.7,0.033,2,NORMAL,0
TEL_1308,2026-08-31 12:24:00,OT_13,reservoir_level_pct,72.794,72.0,0.794,1,NORMAL,0
TEL_0584,2026-08-31 12:59:00,OT_05,reservoir_level_pct,71.801,72.0,0.199,1,NORMAL,0
TEL_0166,2026-08-31 13:21:00,OT_14,flow_lps,209.805,210.0,0.195,1,NORMAL,0
TEL_0620,2026-08-31 13:33:00,OT_09,chlorine_mg_l,0.82,0.7,0.12,0,NORMAL,0
TEL_1239,2026-08-31 13:56:00,OT_12,reservoir_level_pct,67.047,72.0,4.953,1,NORMAL,0
TEL_0644,2026-08-31 14:11:00,OT_03,reservoir_level_pct,83.81,72.0,11.81,2,NORMAL,0
TEL_1001,2026-08-31 14:18:00,OT_15,pressure_bar,4.208,4.0,0.208,1,NORMAL,0
TEL_0490,2026-08-31 15:18:00,OT_09,reservoir_level_pct,66.888,72.0,5.112,1,NORMAL,0
TEL_0080,2026-08-31 16:45:00,OT_08,chlorine_mg_l,0.883,0.7,0.183,3,NORMAL,0
TEL_0238,2026-08-31 16:55:00,OT_08,flow_lps,229.606,210.0,19.606,1,NORMAL,0
TEL_0993,2026-08-31 17:12:00,OT_07,chlorine_mg_l,0.716,0.7,0.016,2,NORMAL,0
TEL_0714,2026-08-31 17:15:00,OT_11,pressure_bar,4.973,4.0,0.973,1,NORMAL,0
TEL_1372,2026-08-31 17:33:00,OT_14,flow_lps,195.319,210.0,14.681,4,NORMAL,0
TEL_1340,2026-08-31 18:27:00,OT_08,chlorine_mg_l,0.745,0.7,0.045,0,NORMAL,0
TEL_1316,2026-08-31 19:29:00,OT_13,flow_lps,217.341,210.0,7.341,1,NORMAL,0
TEL_1032,2026-08-31 20:40:00,OT_12,flow_lps,238.889,210.0,28.889,3,NORMAL,0
TEL_0697,2026-08-31 21:08:00,OT_14,flow_lps,229.673,210.0,19.673,0,NORMAL,0
TEL_0677,2026-08-31 21:08:00,OT_01,reservoir_level_pct,56.643,72.0,15.357,2,NORMAL,0
TEL_0082,2026-08-31 21:46:00,OT_01,pressure_bar,4.344,4.0,0.344,2,NORMAL,0
TEL_1060,2026-08-31 22:06:00,OT_14,chlorine_mg_l,0.626,0.7,0.074,3,NORMAL,0
TEL_0161,2026-08-31 22:08:00,OT_14,pressure_bar,4.51,4.0,0.51,4,NORMAL,0
TEL_1019,2026-08-31 22:19:00,OT_10,reservoir_level_pct,80.012,72.0,8.012,1,NORMAL,0
TEL_0804,2026-08-31 22:44:00,OT_14,pressure_bar,4.058,4.0,0.058,4,NORMAL,0
TEL_0812,2026-08-31 23:36:00,OT_08,chlorine_mg_l,0.841,0.7,0.141,1,NORMAL,0
TEL_0625,2026-08-31 23:43:00,OT_06,chlorine_mg_l,0.674,0.7,0.026,1,NORMAL,0
TEL_1448,2026-08-31 23:44:00,OT_09,pressure_bar,3.575,4.0,0.425,2,NORMAL,0
